1.000000000000000021e-02,1.973343903482541073e+00,2.168446166337896663e+00,2.097861309187682988e+00,2.055654976028118419e+00,2.098958969665944085e+00,1.947484878736442937e+00,2.044624802551719078e+00,2.106441213585305228e+00,2.060148030387701557e+00,2.158446696461890912e+00,2.196676258431994988e+00,2.198071873693757006e+00,2.007972642963864462e+00,2.034852858813321674e+00,2.072261266997432294e+00,2.089254816836390027e+00,2.006223968842817840e+00,2.070503024900514966e+00,2.138905365296638106e+00,2.122968450862240175e+00,1.984861901989932953e+00,2.057860599257673506e+00,2.108866950729105127e+00,2.174922207809938612e+00,2.088031103795791932e+00,2.137976682881906676e+00,2.046007610613216787e+00,1.958269701578640332e+00,2.017752024593275184e+00,2.049438519951574111e+00,2.043908712664847638e+00,1.902564225413383880e+00,2.150431285275909321e+00,2.113865802154065943e+00,2.176426777129183865e+00,1.884231679474544174e+00,2.138111315712377003e+00,2.026378152996350490e+00,2.035451219702055781e+00,2.125096508687799091e+00,1.909315957977368416e+00,2.196262951150996123e+00,2.090870416030097267e+00,2.019002278724991939e+00,1.993064426187117100e+00,2.045546550779451689e+00,2.064076794517149427e+00,2.241853434998735572e+00,2.009232465141154833e+00,2.164292568123185045e+00,1.972840278526259761e+00,1.921432608217801929e+00,2.006974760358022358e+00,1.958504240784017192e+00,2.056685224444866122e+00,2.157381058258829309e+00,2.124456610359536146e+00,1.903735853123821320e+00,2.002100892463447135e+00,2.051971764264712839e+00,2.103121363663080778e+00,2.026490106661591462e+00,2.050839290816303784e+00,2.028735435792676789e+00,2.051079508895143899e+00,2.117276819541802357e+00,2.010677527544879162e+00,2.055572367392295874e+00,1.970180167391572201e+00,2.060251188709804282e+00,2.006718699505436465e+00,1.942661004612794118e+00,2.252828267283613517e+00,1.962026634756819155e+00,2.187078498958140660e+00
2.000000000000000042e-02,2.958958855301233370e+00,2.892669280049922076e+00,2.910392563282595102e+00,2.995867362056770400e+00,2.878244004528735633e+00,2.950103619716890169e+00,2.975874677838931781e+00,2.999690944123451164e+00,2.938480721599319612e+00,2.940157256112488682e+00,2.855599260706180864e+00,2.899912355363129635e+00,2.906646440803588138e+00,2.799943082259487070e+00,2.824370953723935873e+00,2.874450880900271343e+00,2.776071976488446502e+00,2.910597051629791210e+00,3.054662129618947564e+00,2.893657147618552195e+00,2.890588099563213831e+00,2.902367165864675247e+00,3.045431880537921021e+00,2.995841160464250308e+00,2.823841844223849762e+00,2.898280005782354785e+00,2.853544667171505456e+00,3.060226818695102491e+00,2.936326898461946389e+00,2.770055449868848552e+00,3.156872605309876345e+00,3.056577115916156551e+00,2.985949512432588548e+00,3.122029739382305102e+00,3.030925443235271022e+00,2.958925205850936102e+00,2.878780265024686535e+00,2.748702597561385907e+00,3.188593916597407318e+00,2.834294258634241448e+00,2.954302931796087162e+00,3.017324376774267236e+00,2.791669251265088469e+00,2.878415425783093617e+00,3.000353982818131371e+00,2.867565275128578062e+00,2.902509293044599037e+00,2.773083716448464742e+00,3.017718568800286771e+00,3.041891423854098164e+00,2.992786073069694908e+00,2.845797156117387150e+00,2.830308204409802464e+00,2.896992301484461851e+00,2.843235899139880285e+00,3.091298717662909201e+00,3.017546877780103110e+00,2.895676644035956926e+00,2.854420007995232655e+00,2.937946516982290479e+00,2.859613164895595361e+00,2.924321448111078414e+00,3.335503502244505203e+00,2.841171319647933124e+00,2.918718333926651809e+00,2.984388415057269928e+00,2.935089156037323121e+00,2.668170932114178218e+00,2.872869059104859790e+00,3.030715513574158138e+00,2.849837888470709846e+00,3.074177732528779128e+00,2.869732357940846246e+00,3.077788334272647308e+00,2.845592619649622179e+00,2.995675435645710039e+00,2.740441993866801873e+00,3.085192404428831470e+00,3.100264918156641958e+00,2.876581173044893358e+00,3.042157134349187775e+00,2.989699911821251277e+00,2.974169915677382647e+00,2.751573992402148505e+00,2.914860208752393600e+00,2.944177271799409024e+00,3.090513856388849234e+00,3.006915052041526426e+00
2.999999999999999889e-02,3.748047612071808476e+00,3.499527944747105490e+00,3.817140413565182300e+00,3.651856657178253585e+00,3.272369608561852328e+00,3.725508860647003040e+00,3.457779114780795027e+00,3.632799519364059648e+00,3.436812649309678225e+00,3.472869931355739848e+00,3.460969776275547805e+00,3.674178253628462620e+00,3.341418295797796478e+00,3.593421104621145279e+00,3.661469232918804106e+00,3.668128807176854522e+00,3.544854592935234638e+00,3.527328455156587328e+00,3.610890504562461967e+00,3.625896452227031386e+00,3.832139314678403963e+00,3.597088542793510868e+00,3.657607788782111680e+00,3.583365452587459643e+00,3.631933934417514553e+00,3.492070005108756536e+00,3.466218623983248204e+00,3.584518896978282410e+00,3.428895700751168008e+00,3.775275424142467529e+00,3.451643783390714315e+00,3.500849316163974656e+00,3.335954022972821953e+00,3.643972687816175338e+00,3.474532957334862893e+00,3.570349644285059743e+00,3.624012211727422716e+00,3.478785701010544074e+00,3.748102543612291448e+00,3.472886457200329957e+00,3.703605944829423624e+00,3.587042572932285456e+00,3.162842208967075575e+00,3.843891400784037682e+00,3.305088262912935893e+00,3.900124656394988065e+00,3.687274441209871689e+00,3.687273573953038674e+00,3.566403859464385206e+00,3.426960301846703416e+00,3.690495601811019544e+00,3.688360115134597716e+00,3.540019930029453921e+00,3.504466825346347125e+00,3.640159925580681577e+00,3.661646387831055449e+00,3.719035249917338692e+00,3.733538350909985315e+00,3.446226923124913188e+00,3.571006581146648706e+00,3.713686937561952117e+00,3.758700648656845722e+00,3.559103033638577607e+00,3.369769780601794995e+00,3.625381615048093309e+00,3.613180055922058376e+00,3.644799853683898139e+00,3.515555761112862054e+00,3.796679523752867880e+00,3.484312377841911168e+00,3.504907994766957469e+00,3.611449706984068087e+00,3.843809937068491056e+00,3.690337868875909866e+00,3.438118130805551509e+00,3.794829957239413520e+00,3.650602308104316851e+00,3.258419067863166152e+00,3.545798194033758843e+00,3.803605784126663281e+00,3.488234035824547163e+00,3.603590311948552838e+00,3.465859287420891111e+00,3.694201678133487210e+00,3.489582015074165877e+00,3.599412462187093986e+00,3.717372246673126490e+00,3.621337859196983366e+00,3.531264359249704832e+00,3.566877624228997234e+00,3.417684157897322716e+00,3.545355070132604869e+00,3.670049289927355129e+00,3.595569617615135272e+00,3.492259840100293999e+00,3.334226562588372467e+00,3.556158840975093938e+00,3.812868594452766047e+00,3.454822783270480979e+00,3.450633493293757237e+00,3.620591920818113429e+00,3.329297271706863182e+00,3.735531780249555567e+00,3.488249848434111122e+00,3.445050683285328930e+00,3.678295115919107516e+00,3.696043299000121074e+00,3.519743102673936086e+00,3.630853923830068108e+00,3.448006576394849088e+00,3.355069917370963495e+00,3.589181736785348242e+00,3.381256680957645866e+00,3.725436965934215472e+00,3.617986601385488221e+00,3.870270996615605696e+00,3.405308940211191349e+00,3.829081684903496985e+00,3.438957290527171029e+00,3.563328571576178661e+00,3.618625514734940651e+00,3.469679459334503946e+00,3.583545419133043808e+00,3.689775409728548006e+00,3.358359250072510793e+00,3.526299557673672425e+00,3.687102691490281803e+00,3.481207812616627706e+00,3.561053539763303633e+00,3.790710522984714448e+00,3.419088505079350693e+00,3.372302407349792031e+00,3.287447696061172930e+00,3.555933932591500923e+00,3.477921852759137344e+00,3.686845706351797869e+00,3.763447070722628851e+00,3.763154649392098872e+00,3.669869621254763903e+00,3.744113917821735971e+00
4.000000000000000083e-02,4.199490187493231552e+00,3.819148271824589269e+00,4.008015788348888719e+00,4.381838137184388415e+00,4.125548961492098599e+00,4.206712619666837405e+00,4.062123714912035943e+00,3.957312335559962868e+00,4.108175097905919060e+00,4.114745038804486832e+00,4.048141885285022390e+00,3.767281958180157098e+00,3.859523846203778863e+00,4.164219214237733446e+00,4.168260586399227030e+00,4.313729429804646465e+00,3.999953809043848452e+00,3.804388863495950179e+00,4.139100234271820611e+00,4.342147959432959503e+00,4.072080200314207588e+00,3.947571562157934810e+00,3.964126691119232326e+00,4.315438858927987731e+00,4.184058760907356955e+00,4.126452902084336571e+00,4.030077886378487406e+00,4.009436493627375420e+00,3.913055354019532306e+00,4.027996833490936623e+00,3.693099774798537016e+00,4.055711490313514744e+00,4.003201283815598366e+00,4.099471714327126648e+00,4.154598565470919880e+00,4.202051443928130681e+00,4.081909524049062377e+00,4.149761712290398918e+00,4.035409050862611480e+00,3.972482749102413724e+00,4.266199605377646087e+00,4.022216952905525389e+00,3.978105763804502981e+00,3.965903596062062775e+00,4.114983292545852045e+00,3.916053069227475092e+00,3.826133484436569088e+00,4.193650351297742773e+00,4.047143976324735881e+00,3.821639473668659637e+00,4.170333282727899160e+00,4.123420336173677647e+00,4.174623192668754257e+00,3.771705880061488880e+00,4.276552514929805149e+00,4.053467751059554480e+00,3.885425251750184383e+00,3.771378470966772589e+00,4.114349843099011750e+00,3.951790198879735261e+00,3.993710281381877891e+00,4.044997617689628733e+00,4.132802600632444978e+00,4.191797587208838216e+00,4.155422615011060472e+00,4.131774566332876653e+00,4.171089194530484434e+00,4.436977168282890460e+00,4.094490035917060844e+00,4.237349045195427877e+00,4.125251228341625165e+00,3.769821914170252253e+00,4.095388128421020291e+00,4.121836197970821125e+00,3.985525741575851377e+00,4.187132074115107017e+00,3.914772842464746105e+00,3.888532841574392496e+00,4.124705335340367540e+00,3.920492344258303508e+00,3.883132560609535933e+00,4.308787569624143110e+00,4.283279386598523253e+00,4.276322114591518009e+00,4.236750794627478278e+00,4.524510450560855546e+00,4.438462099125599636e+00,4.125749719626141676e+00,3.987627589169146169e+00,4.129510764594804151e+00,4.028876874241865025e+00,3.998669628696081002e+00,4.052838375856961939e+00,4.188872433246638494e+00,4.248008278708290675e+00,4.094192176196051136e+00,4.227318944702201264e+00,4.141054225898373353e+00,3.974888862102538223e+00,4.244859950102544133e+00,4.255859481209668616e+00,3.895144230668195817e+00,4.096519204868387831e+00,4.023537888413985186e+00,4.035249660614054434e+00,4.307181994617852006e+00,4.123334390617418244e+00,4.061191685782572947e+00,4.158746099999989454e+00,4.355978872619969522e+00,4.285757552812803794e+00,3.963634305468841657e+00,4.224679896501752019e+00,4.077884036472239515e+00,4.209487124408312297e+00,4.187630935453388048e+00,4.255953188394015818e+00,4.079814307747729352e+00,4.102095434222580828e+00,3.805585137552062402e+00,4.000596524925263964e+00,4.467808693209272874e+00,4.121282103458652202e+00,4.005835466002931611e+00,4.017210010732277681e+00,4.102340266006183178e+00,4.149734163935685061e+00,4.258099292756515553e+00,4.043321636124947993e+00,4.162339808018595377e+00,4.489342781935341975e+00,4.184190414287115800e+00,4.289437064526237187e+00,3.974165761867343605e+00,4.058846600733708954e+00,3.737736027734622990e+00,3.928078028393813259e+00,4.070604506614429852e+00,4.008315203841954499e+00,3.997076775689235806e+00,4.010957685929822603e+00,4.330409793077407699e+00,4.066674952458615877e+00,3.862434644005194428e+00,4.157730820602159483e+00,4.200890359673946861e+00,4.148227125942674398e+00,3.885781077695115382e+00,4.014233686096429388e+00,3.829535752285011529e+00,3.887690115527634660e+00,4.123011511913083460e+00,3.953472939819659970e+00,4.137363576526476905e+00,3.907241431190912273e+00,3.900676813439480473e+00,3.927971096229860848e+00,4.259392870567056733e+00,4.060180673500600967e+00,4.019099559089631235e+00,4.298724015765388984e+00,4.221949234991161148e+00,4.049426442860131203e+00,3.798558696529482859e+00,4.364973248736746747e+00,4.137241800140543546e+00
5.000000000000000278e-02,4.733380056581155237e+00,4.456123009185784412e+00,4.755094315240754099e+00,5.081485044939036300e+00,4.723928855165798524e+00,4.668370444764518901e+00,4.480653495799835184e+00,4.622053242212938784e+00,4.486796236846144481e+00,4.913386182120195400e+00,4.854841678303920993e+00,4.506660836209454679e+00,4.559716209473716475e+00,4.366107937421501717e+00,4.442886930793699563e+00,4.259190599471956773e+00,4.916635055035986746e+00,4.670352714085453272e+00,4.757768190244576090e+00,4.549815057816389618e+00,4.510681715201819486e+00,4.673353524123859515e+00,4.792679479512272245e+00,4.608803908819560924e+00,4.387616364053277707e+00,4.333421135284002190e+00,4.507667673635099348e+00,4.371651020946248245e+00,4.851590001041836686e+00,4.571028466013104641e+00,4.557565977547885616e+00,4.386783279363554833e+00,4.630616984345337528e+00,4.596758131078550136e+00,4.949891753634142688e+00,4.798095123567064135e+00,4.699023994425513884e+00,4.569151499541487915e+00,4.623688718024018485e+00,4.725061171596895981e+00,4.605780590373892203e+00,4.344059856064475866e+00,4.688277324490846887e+00,4.738101657948086576e+00,4.526992269311095995e+00,4.497434593908437250e+00,4.209170078412193483e+00,4.458649413942581852e+00,4.736965588490122059e+00,4.660660628939985450e+00,4.553455874924841495e+00,4.541780015220524547e+00,4.495002492566458230e+00,4.281240083213820213e+00,4.367837668449793931e+00,4.409370865393656302e+00,4.805039781554788725e+00,4.674704767626153945e+00,4.582303623997544761e+00,4.721382806915808139e+00,4.729203683208869080e+00,4.597235357064658245e+00,4.327520054332649302e+00,4.539937356907358890e+00,4.894289922478393784e+00,4.444351984519173904e+00,4.634861583945508734e+00,4.589322718066917162e+00,4.546400199169981171e+00,4.774007759695589215e+00,4.743199942550615944e+00,4.730603782516720202e+00,4.621470281410032577e+00,4.709201714409251061e+00,4.822483783381005473e+00,4.457546899939544893e+00,4.474283261582283622e+00,4.787525396499575869e+00,4.633451517143253540e+00,4.558506554623628304e+00,4.589976662109772398e+00,4.281623882235918721e+00,4.587810799510182669e+00,4.724402631613890513e+00,4.664544601048262074e+00,4.538055219100313842e+00,4.549638038982287469e+00,4.458167107288478981e+00,4.256124234678508422e+00,4.660218908807515881e+00,4.688158267848268501e+00,4.823490632594350735e+00,4.693128074570224406e+00,4.542082487584156780e+00,4.607580475379868368e+00,4.859804595291381979e+00,4.662933193646882302e+00,4.517760003591786422e+00,4.818294353689983822e+00,4.438768592734933627e+00,4.570776171023599233e+00,4.534368518141196347e+00,4.480839746282168079e+00,4.548820273000323766e+00,4.207163424282216013e+00,4.352129541870751517e+00,4.582223767465310793e+00,4.649364011984819633e+00,4.472352472767165743e+00,4.583619007137698098e+00,4.442012078898610383e+00,4.789095775876126559e+00,4.858861304237017009e+00,4.808125190952899253e+00,4.518934010471162388e+00,5.042705447700286392e+00,4.628809324119250945e+00,4.280888278557976712e+00,4.559062797504693343e+00,4.384246980738033095e+00,4.569048996101277460e+00,4.541642970683102298e+00,4.433921686550087671e+00,4.556674311219998330e+00,4.459476689351558498e+00,4.639547989155992092e+00,4.865421461562507766e+00,4.801347550787882668e+00,4.504225305963879045e+00,4.432776461681843472e+00,4.531317929059976990e+00,4.581524589764185862e+00,4.631572913348725784e+00,4.725795587381166563e+00,4.782868094858463870e+00,4.268721058394970846e+00,4.477364392114989933e+00,4.908249263378265503e+00,4.890216335980468010e+00,4.524213632813061992e+00,4.460935814215721607e+00,4.844624531823067848e+00,4.508280635868187503e+00,4.752204007332161417e+00,4.608516431319071849e+00,4.707821152532514652e+00,4.543836614526435724e+00,4.364258291718439153e+00,4.505151144378464423e+00,4.465592134501945587e+00,4.663578628855789887e+00,4.557184807733463572e+00,4.428163647076027942e+00,4.473529647908280893e+00,4.166040931626039168e+00,4.378620614268854183e+00,4.459804432237003624e+00,4.919594626982785712e+00,4.465809359475829687e+00,4.386733680513970057e+00,4.371880824156812118e+00,4.725164435769624305e+00,4.444357534061919246e+00,4.500385291424080947e+00,4.593328720190752890e+00,4.876978557679470860e+00,4.463372705658581019e+00,4.518140118627209212e+00,4.549889013862669529e+00,4.413055765130963870e+00,4.452631279944951892e+00,4.533863051996815052e+00,4.294593938751226858e+00,4.481717288601076987e+00,4.433504081045803069e+00,4.079277782310925637e+00,4.681744730677508848e+00,4.588559806612626524e+00,4.497223326740773075e+00,4.728328764896930991e+00,4.380113962150311124e+00,4.338141299876903112e+00,4.629380972881131484e+00,4.333508509961677468e+00,4.444964564419723096e+00,4.237780306686934395e+00,4.595014267488066295e+00,4.807047196012373291e+00,4.797164860278083864e+00,4.428181168979551607e+00,4.784889668523415907e+00,4.761060562841127108e+00,4.555932689455343798e+00,4.458429203488049275e+00,4.605873866210084877e+00,4.359784126899680423e+00,4.505487558546691140e+00,4.507085411355963522e+00,4.737082546725144283e+00,4.470204394858074082e+00,4.556552365479172195e+00,4.725843519104947710e+00,4.534960379666978625e+00,4.599609277014122810e+00,4.728796240791797167e+00,4.338952083141290217e+00,4.564365324599262586e+00,4.724167531806270581e+00,4.636706853014809226e+00,4.277181708140083138e+00,4.465140010859342645e+00,4.636504167962166356e+00,4.430140700782983387e+00,4.475341482846211250e+00,4.490186787235533217e+00,4.623802547850704769e+00
5.999999999999999778e-02,5.013525358719548741e+00,4.447700229972312513e+00,4.902199767420868604e+00,5.216008690529156056e+00,5.356204705959930479e+00,5.208087401278755024e+00,4.818087843319220021e+00,4.916506120969168059e+00,5.030817165977295780e+00,5.119843896938202299e+00,5.131360506004904565e+00,5.261265246357793579e+00,5.121510179649422234e+00,4.932039191318557947e+00,4.722493215487427953e+00,5.179487518794702261e+00,4.955032305766538414e+00,5.304459334122594072e+00,5.283497127934933424e+00,4.914122521219499440e+00,4.910548423801047058e+00,4.549299822367796509e+00,5.041504611863206087e+00,5.134598727565049536e+00,4.940950301859245108e+00,5.218789590373182463e+00,5.176379475754325554e+00,4.802843788537955128e+00,4.817384572459092240e+00,5.103507210580768394e+00,4.959102341692022797e+00,4.674537632691835753e+00,5.302045379613897325e+00,5.032331254964430123e+00,4.810995083813947915e+00,5.284986839854874496e+00,5.116619581838980579e+00,5.020582160954564444e+00,4.759918972412226168e+00,4.791946291955679449e+00,5.012443480412244412e+00,5.085132165654313141e+00,5.035541139648884723e+00,4.995081636275775061e+00,5.269949034059123960e+00,4.914095996885055939e+00,5.096711305092622268e+00,5.415013137810445798e+00,5.200501394287218027e+00,4.932210397994343687e+00,5.153715302386419062e+00,5.382395304030776373e+00,5.221337560579164538e+00,4.985283173855695971e+00,5.207976905932889977e+00,5.200064833298686295e+00,5.160147216396252290e+00,5.112019632761121812e+00,5.148497356904881528e+00,5.236331349023616077e+00,5.272075062497802556e+00,4.881294527992637633e+00,5.025848439101163301e+00,5.070027682784070677e+00,4.831409438219334440e+00,5.171669937893362601e+00,4.668063442087593273e+00,5.021147946214207458e+00,5.199531251997092873e+00,4.795099376553187298e+00,5.373889450286908342e+00,5.207390497395848250e+00,4.891417425507227357e+00,4.928261866802024826e+00,4.692785832903268783e+00,5.109912681257148925e+00,4.824236830883703142e+00,5.059838985686933910e+00,5.192510720359212684e+00,4.988276666483081989e+00,4.925273030861589518e+00,4.694385529422297587e+00,4.986506217134205166e+00,5.234105916155767702e+00,4.741962740378287577e+00,4.781883379022139557e+00,4.741235915855282812e+00,4.874487147682819099e+00,5.032514639806555223e+00,5.067962349170221259e+00,5.136735115872633983e+00,4.952917830897197504e+00,4.790702002524078296e+00,5.403024017244231203e+00,4.772464196404801129e+00,4.829180593863123150e+00,4.843376877461468055e+00,4.984916387942764260e+00,4.697930501485931387e+00,4.644899964857517993e+00,4.851791923837253329e+00,5.076330193733659790e+00,5.053252113619551622e+00,4.958311301446856056e+00,4.779143101417416162e+00,4.953464581226345587e+00,5.199835014590457938e+00,5.043962410406655827e+00,4.920208925262675059e+00,5.007902061757655510e+00,4.631530411689375626e+00,5.224098737839240059e+00,5.197041977803714907e+00,5.199714344798361587e+00,5.211422766301429199e+00,4.680419031353905801e+00,4.965277730773919984e+00,4.646691527119550358e+00,5.099432727920796715e+00,5.006140910780737308e+00,4.957314427816841729e+00,5.086590791649197030e+00,4.857787596246711637e+00,5.035660680569752579e+00,5.165989988466066940e+00,5.116294039697284468e+00,4.892292802540474383e+00,4.530799953104378552e+00,5.162087065962818855e+00,4.671088516961845905e+00,5.080135719543567241e+00,5.024213241252551754e+00,5.146229022088992799e+00,5.245609408982867983e+00,4.918048844705199762e+00,5.270431798851267224e+00,5.119085450932913339e+00,4.837915392920317359e+00,4.909295566950322431e+00,5.173978442153734925e+00,4.848352156824430992e+00,5.054460720010707675e+00,5.001134277391688698e+00,4.817994968274395440e+00,5.061842286993793572e+00,4.756484673523929452e+00,4.975631220166351731e+00,5.020975342445996858e+00,4.971978473094421425e+00,4.792573406879902187e+00,5.087578474669165018e+00,5.414568776309393705e+00,5.000673850490424677e+00,4.953300908293347682e+00,5.039575362839979533e+00,4.611738803455097901e+00,4.889320190797969090e+00,5.239756123397702581e+00,4.971737708880116458e+00,5.148143855320501672e+00,5.291928012029215367e+00,4.688038566854589639e+00,5.111620152443263621e+00,5.121159047887764437e+00,4.706224277203161499e+00,4.976425807267692569e+00,4.646337784301994844e+00,5.173673254458252657e+00,4.847314736698028703e+00,4.726994863172353512e+00,5.240277061752526500e+00,4.890126010582513949e+00,5.316043133862742742e+00,5.151130528416223875e+00,4.836033924366438974e+00,4.831207279789439646e+00,5.155550628494996346e+00,5.093981177344272915e+00,4.963428735748610876e+00,5.589111982219217012e+00,5.067200725551844975e+00,4.957130698975970695e+00,5.292486056211028078e+00,5.129146971982510905e+00,5.403310068336372396e+00,4.979076451745708454e+00,4.989871431727808115e+00,5.027722044184302241e+00,4.824679702344485399e+00,5.335346333894536386e+00,5.210931405921744641e+00,4.870277226265891990e+00,5.036652345851386769e+00,5.112976659024946358e+00,4.919383233622159679e+00,5.227396782999021774e+00,5.197837771693881059e+00,4.942121770481926468e+00,5.187158383592407773e+00,4.888819525278083056e+00,4.926003389263552634e+00,4.681582438717909689e+00,4.903636078576642632e+00,5.143176561552872172e+00,4.982578393627875357e+00,4.918737713116574817e+00,5.036828247654303148e+00,4.928712502724860833e+00,4.878338763603220940e+00,4.870317319005213363e+00,5.110453786067805204e+00,5.252109871638189098e+00,4.850060968536077155e+00,4.795346082253318265e+00,5.126941660794554600e+00,5.191941694732210344e+00,4.997162767903699176e+00,4.945472038532582104e+00,5.026389151790503718e+00,5.162311894469214124e+00,4.970506779807454478e+00,5.032445334065438480e+00,4.812942047286120406e+00,4.747090428449384447e+00,5.147932557140946663e+00,5.343677601890039597e+00,5.032483527764928688e+00,4.897905331469507573e+00,4.877566680869502846e+00,5.041292977815956533e+00,4.640985599040194920e+00,4.845343334861489382e+00,5.158529261095344154e+00,4.953403844302642689e+00,5.124094641933092831e+00,5.244300150346288270e+00,5.155488151060418467e+00,5.194546234166176113e+00,4.808779367600993560e+00,5.012056314784992139e+00,5.257585641477490412e+00,4.948526089595209676e+00
