1.000000000000000056e-01,1.876436785931255402e+00,1.853927540716343358e+00,1.035665408259616171e+00,1.491696871170400840e+00,1.996105397020533800e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.746238884885427112e+00,2.449489742783177881e+00,2.633770571202878497e+00,2.550388773233394080e+00,1.732050807568877193e+00,1.709628521582420069e+00,2.220733451458039465e+00,1.888600732961102313e+00,2.290316945559834227e+00,2.449248014963004039e+00,2.331312362581477338e+00,9.467563431660054318e-01,2.303420053126876255e+00,2.447891386869779584e+00,5.019608139991760254e-01,1.732050807568877193e+00,1.769753125772676183e+00,1.733976458679110877e+00,2.629750238687524000e+00,1.795872922970766172e+00,2.466831885690270010e+00,1.418274751441413351e+00,2.236071416278707868e+00,2.185858569835383403e+00,1.784960014640366799e+00,2.282443903283970510e+00,2.000000000000000000e+00,1.414213562373095145e+00,1.929156688747422521e+00,2.054482812464240027e+00,2.236067977499789805e+00,1.414675648121029417e+00,1.408667627164940539e+00,8.117647171020507812e-01,1.860307999298226544e+00,1.924651392895458946e+00,1.906237357865944615e+00,1.000000000000000000e+00,1.938044611751460033e+00,1.041839076926124763e+00,1.729789652504388098e+00,2.003591545895947235e+00,1.768431792198241315e+00
2.000000000000000111e-01,3.470918340548655223e+00,3.457313706684504329e+00,3.837799416270581965e+00,2.997487093293228266e+00,3.006861308422307477e+00,2.620699551566697760e+00,1.414218999553699341e+00,2.840190489237290450e+00,3.073694375385757294e+00,2.681412512845274598e+00,3.316624790355399810e+00,2.566653940975157866e+00,2.974687523731513572e+00,2.469511126713122451e+00,3.018894752227028633e+00,3.301611457268633032e+00,2.446310846154777341e+00,3.540464180837237240e+00,3.412125290595990457e+00,2.834957807500421811e+00,2.696853364296010636e+00,3.985195597181092175e+00,3.263541569834092826e+00,2.399493733949168206e+00,2.645751311064590716e+00,3.173583778100189878e+00,3.380867531445862273e+00,2.209555984470894519e+00,2.998705346763152590e+00,3.541704087462218098e+00,3.591411859540238893e+00,2.817608171028904263e+00,3.113461242878465374e+00,2.449489742783177881e+00,3.858110088629838952e+00,3.338367591466422368e+00,2.440904780985007072e+00,3.203369535716973804e+00,3.169154002450820684e+00,3.060778653087932621e+00,2.237412137373041343e+00,2.729194828532411687e+00,2.865942346028342413e+00,3.610463668343213861e+00,2.590536710098866102e+00,3.045564525929911337e+00,3.481959876771152818e+00,3.372295933975979931e+00,3.255350783016678573e+00,2.482702941807746200e+00,2.232598994626927791e+00,2.646201751519855705e+00,1.960156764614562785e+00,2.988101485162489190e+00,2.850918359701030358e+00,3.603420136356176862e+00,1.954904905246156011e+00,2.134374748913843600e+00,1.590102986346493052e+00,3.092151269878892439e+00,2.581089366915659156e+00
2.999999999999999889e-01,3.355329964497021145e+00,3.510417301931968659e+00,3.072333167418527022e+00,3.564859032069539246e+00,3.119654053717149100e+00,3.525359326294822182e+00,3.702037634662274090e+00,2.901910444136930778e+00,3.464103834860996933e+00,3.461843419700141755e+00,3.495776549730685190e+00,3.205464379704566102e+00,3.977622911087941748e+00,3.240098631042859445e+00,3.211089490774821975e+00,3.663120864999056536e+00,3.606583326562716074e+00,4.216072940640212430e+00,2.103558805670586729e+00,3.744705860730129565e+00,3.458183213026844616e+00,3.679273704283604118e+00,3.365713547584980425e+00,2.926504587011582004e+00,3.865151033481579734e+00,2.563383365167470451e+00,3.247956211386815450e+00,3.727621680997115661e+00,3.324116445324577729e+00,4.008021562167027874e+00,3.102964560160184515e+00,3.509648368237396898e+00,2.948500684531578209e+00,3.000381880551203917e+00,3.887057950547861740e+00,3.064035283107509056e+00,3.490658705975904663e+00,2.820635771470752395e+00,2.565017666421045561e+00,2.352048843156512969e+00,3.396628583144515545e+00,3.481769963026132064e+00,3.734519504052111305e+00,3.002149684637676064e+00,2.838170102778079684e+00,4.133513783560644583e+00,2.888671218038852295e+00,3.548337055318621758e+00,3.414668588600049404e+00,3.519113519986642125e+00,2.840723787609552353e+00,3.261453365393971460e+00,3.192429048225958077e+00,3.473624464392246924e+00,2.470062186688253725e+00,3.986843035300617899e+00,3.723729200746835666e+00
4.000000000000000222e-01,3.408407184700782189e+00,3.925372667611119137e+00,3.202699750095188147e+00,4.429574511910746359e+00,3.259986578379300504e+00,4.405518892501660844e+00,3.078476332907514657e+00,4.059914601247155197e+00,4.295063018421750201e+00,4.362541964308121578e+00,4.357141585874509282e+00,4.261541765680389560e+00,3.713949106614735651e+00,3.050718270183309322e+00,3.962829993428378828e+00,4.083919760290350531e+00,3.859146328652961255e+00,3.881017793783096526e+00,4.259704525390116459e+00,4.382143703440869231e+00,2.946737223171738584e+00,4.004664715099420569e+00,4.115222435777515564e+00,3.707046190871177593e+00,4.019994240547430486e+00,4.329203957292529381e+00,3.485804684702749512e+00,3.721018987656494303e+00,5.164504887375104047e+00,3.572413422742609423e+00,3.545306262309132705e+00,3.152536309491258848e+00,4.475478919528902644e+00,3.693570165234965508e+00,3.865519058246147388e+00,4.578331862563780774e+00,3.605118324061191704e+00,3.985975031765363941e+00,3.200848115354814283e+00,3.615163075985886820e+00,4.018819623854699152e+00,4.264429564029414088e+00,4.328806083214319145e+00,4.196468740044953627e+00,3.405179583485436812e+00,3.831890304602589836e+00,3.740611212343679437e+00,3.039372543903894108e+00,4.702677014177647052e+00,3.766845802436519008e+00,4.055290689528870729e+00,3.574251120649512004e+00,3.425033923531288771e+00,4.014224999836634389e+00,4.353607087311517354e+00,4.080220197800720427e+00,4.011157064890506163e+00,4.121243993965394203e+00,4.220079783782631822e+00,4.271200367853552393e+00,3.531345875155129210e+00,3.718213741398749939e+00,4.101754577499712617e+00,3.902102672517240300e+00,2.713773672355971112e+00,3.919699555730329354e+00,4.143517234938488336e+00,4.005782055455990864e+00,4.188204079584521011e+00,3.943331767440241276e+00,4.130083926713775000e+00,4.266091725681215863e+00,3.817880187071700071e+00,4.472135954999579610e+00,5.080830682879018845e+00,3.063440456044333349e+00,4.421672534154967416e+00,4.071224781595026876e+00
5.000000000000000000e-01,4.223902620931923479e+00,5.241601546406744028e+00,5.446077638924863074e+00,4.676310683183690919e+00,4.331650814258022564e+00,5.085665223578929250e+00,4.811584124377924709e+00,4.500937575957729919e+00,4.843454783527344709e+00,5.622260371984814320e+00,4.984552839175280248e+00,3.943400020338866607e+00,5.147340792265482357e+00,5.132286184335542956e+00,5.387722956250921236e+00,4.653591836787261293e+00,4.656679049556450956e+00,5.296915746153705307e+00,5.119505337342153517e+00,4.928731608731438563e+00,5.059344857701030485e+00,4.750758248801757233e+00,4.862816253837135783e+00,4.861617519571010959e+00,3.825218331378542391e+00,4.681239399548807967e+00,4.055360840325563210e+00,4.098116148160356076e+00,4.829976562409235008e+00,4.770313823677866161e+00,5.079545643438118319e+00,5.085187419898724137e+00,3.947350549776957429e+00,5.484091845551180455e+00,4.673981746153815564e+00,4.526514648769060400e+00,5.151945769734659564e+00,3.748939612351189776e+00,3.540412049837434072e+00,5.126232749371404829e+00,3.836703305247243456e+00,5.098530896405633506e+00,4.833226348699633412e+00,4.924411334005767138e+00,5.791101369528728782e+00,4.951146184884340329e+00,4.102631820359127879e+00,4.668101610857237738e+00,3.412803538709953788e+00,4.785649121846226706e+00,4.123672529946306398e+00,4.380832743397876428e+00,4.899841111170151642e+00,3.996284318251934309e+00,4.711013542755094541e+00,4.682446549730198804e+00,4.447401171213403615e+00,4.375823972028798359e+00,4.907938317018198049e+00,4.557217091479063953e+00,3.617266041807563504e+00,4.555063598543655168e+00,4.176291997371951226e+00,4.810831368460841695e+00,4.156605619099280169e+00,5.147499143424641765e+00,4.764499305248359740e+00,4.236045687826631934e+00,5.597276482654963026e+00,4.214431188897264313e+00,5.198889361480286908e+00,4.739641977278065355e+00,3.825011283279915464e+00,4.725638272625092284e+00,4.425253454416059107e+00,4.728214988416355347e+00,4.822153475696831393e+00,4.348367143538058421e+00,4.087958335355859063e+00,4.561679477199859001e+00,4.960956365201029783e+00,4.504353058606216820e+00,4.656459424340500419e+00,3.464077199271157426e+00,4.209629942712128425e+00,4.716783123145727785e+00,5.169405458297287481e+00,3.877390372827513421e+00,5.362034940100608438e+00,4.637760201637492585e+00,4.688923691465747723e+00,3.774028489723657120e+00,4.362381564796803168e+00,4.829096099920171525e+00,4.762746307788556344e+00,4.460682174900097330e+00
5.999999999999999778e-01,4.140760525072046505e+00,5.821819251655429461e+00,4.554609485963174720e+00,4.694301107867320688e+00,5.530602013848375798e+00,4.924387913458192045e+00,4.625150643890292734e+00,3.654091894390921080e+00,4.485957414929294451e+00,3.856278056620075834e+00,4.366660950376652472e+00,4.706488525787823285e+00,4.356728611132059115e+00,5.415843877266050654e+00,4.869205070944901514e+00,5.244329431146618425e+00,5.256060742481149184e+00,4.408280989422294738e+00,5.317975294881915005e+00,4.186602823499868897e+00,4.314550719632922693e+00,5.412257721566921198e+00,4.491776424324409156e+00,5.506845910025004898e+00,5.665990866510894897e+00,5.650920519864297553e+00,5.550338655316948255e+00,4.724600039484605496e+00,4.880218449010826909e+00,4.849463208341731502e+00,5.634366180985953321e+00,4.958435466963771354e+00,5.045338464381568855e+00,5.506541496551279558e+00,4.859947011487702362e+00,5.010311555150861906e+00,5.104959103528478259e+00,4.635931073630348287e+00,5.010672194167251625e+00,5.236034313325299117e+00,5.020580481778156745e+00,4.867159602363317461e+00,5.198810974259022721e+00,5.417266317774227069e+00,5.256849213218862005e+00,4.863353851655663362e+00,5.410082151776141934e+00,4.719613956946364652e+00,5.193374067882799316e+00,5.823124036331814857e+00,4.538837488739434711e+00,5.295821076874176470e+00,5.475457811012285347e+00,4.555833302350290381e+00,4.522332133154879585e+00,4.594018474788040152e+00,5.185967223756837718e+00,5.555672591093839152e+00,4.482318635389026085e+00,4.560482521056602678e+00,4.394255450762869941e+00,3.555807613846627913e+00,5.610153093905900334e+00,4.589982912726676467e+00,5.005348925244017089e+00,4.783649906056575141e+00,4.478027866983283367e+00,4.747141023498928192e+00,5.050713972657621120e+00,5.308600376833956247e+00,5.805791963390055876e+00,5.711341637418339445e+00,4.897326436307807285e+00,5.435128597159613051e+00,5.116904762093489545e+00,4.865032667898844920e+00,5.153697682158449922e+00,4.388242306359837031e+00,5.579089873111360731e+00,4.750572117258204941e+00,4.453638319490198505e+00,4.817696135433828353e+00,5.584534032013534599e+00,5.475884707809250074e+00,5.065715023239821591e+00,4.751879777105184388e+00,5.545127163308698925e+00,4.546907887598772291e+00,5.931670387783121612e+00,5.171942465334797845e+00,5.189401555918748521e+00,4.946503507127293808e+00,5.812528069478887005e+00,3.783303741173511092e+00,4.598639117081559036e+00,5.089448268848070889e+00,4.107739722108862068e+00,4.864850905272443349e+00,4.523697272500260880e+00,4.370990664542418358e+00,5.290387942182896097e+00,5.297267035017356740e+00,4.983961972968358189e+00,5.209549683369925965e+00,4.685624696124734534e+00,5.494513706188224766e+00,4.814943739531782896e+00,4.822472393893820986e+00,4.483114550438044965e+00,4.990864391545366097e+00,4.515558138834011359e+00
