1.000000000000000021e-02,2.062630024150499786e+00,2.039143492513618039e+00,2.044311645741546890e+00,2.111705161068118564e+00,2.146182617825163064e+00,2.151984029782954444e+00,2.191926584545557333e+00,2.023846892360499972e+00,2.013866106805689338e+00,1.889718714166095381e+00,2.033205278163400465e+00,2.129025451094830768e+00,2.057899623850845572e+00,2.068074570550626046e+00,2.076349610115541200e+00,2.136621702970413317e+00,2.098619807867175613e+00,1.979384874707249775e+00,2.139675383578302892e+00,2.002278878111018567e+00,2.050733085055997496e+00,1.921948589316818667e+00,2.044268405424330748e+00,2.144078533469172765e+00,2.125734418072228848e+00,2.083003097069689336e+00,2.009694239406956129e+00,2.021774870929575751e+00,2.262372763087351579e+00,2.041402276425217099e+00,2.020475972691626598e+00,2.009479004613304642e+00,1.963854413471887606e+00,1.970444513064411041e+00,1.994791023437393118e+00,2.080554165912472886e+00,1.997050609308641089e+00,2.020683461507693846e+00,1.883744727361853055e+00,2.120726255571145469e+00,2.072658400840511561e+00,2.087207794613750611e+00,2.180430448539801613e+00,2.032485819464315391e+00,2.008923607687697288e+00,1.941769249295876909e+00,2.034566460610802263e+00,2.160819630060867080e+00,2.244354397192771522e+00,2.054645043421351236e+00,1.913394984172875679e+00,2.130181353341578987e+00,2.083774301770100479e+00,2.077767071509495800e+00,2.139455696866181089e+00,1.970687478107672197e+00,2.045597317200955167e+00,2.023687290388652915e+00,2.062591842982837598e+00,1.949575710422708719e+00,2.118360621643662789e+00,2.039472528879485047e+00,2.031960491142366099e+00,2.160477000078076415e+00,2.114969711527315166e+00,2.105977908246702501e+00,2.143836133044888292e+00,2.149389442799201966e+00,2.048345799853011684e+00,2.060131439911149442e+00,2.072774237677649012e+00,2.086203186310399804e+00,2.085710151995010531e+00,2.117732022476532361e+00,1.910718816257898522e+00,2.019712149571717408e+00,1.968843294276370059e+00,2.026520156988639076e+00,2.037698705109719288e+00,1.979979516932412364e+00,2.033083314853043166e+00,1.995919069161166348e+00,2.092147305003547952e+00,1.969908311798903355e+00,2.122050981135894077e+00,2.199106246857609470e+00,2.183615223888143664e+00,2.114657819986724974e+00,1.965624134389008404e+00,2.112543374885243352e+00,2.109989695647707109e+00,2.002941165043160776e+00,2.004387048074894206e+00,2.136348115162730821e+00,2.109930462606256718e+00,2.078183672348497435e+00,2.127373693859094583e+00,1.949335106353512259e+00,1.899627653566744234e+00,2.029053256027291585e+00,1.886456522566210214e+00,1.872618894472509288e+00,2.151985737059940007e+00,1.927585030795283538e+00,2.131767569598747247e+00,2.041418051988321825e+00,2.155401023507242275e+00,2.125222635786462089e+00,2.061576295315150631e+00,2.130940009539954438e+00,2.162298112821011919e+00,2.077691405881570752e+00,2.023441597895760946e+00,2.060628899982408058e+00,2.042480152223182355e+00,2.044785224406139967e+00,2.176419404426539916e+00,2.119604114804885420e+00,2.003019243204704924e+00,1.978660356545435040e+00,2.201259190330952187e+00,1.986870510949901414e+00,1.988427876136657169e+00,2.106081651555696155e+00,2.013378868239791508e+00,2.213458001633590300e+00,2.073226632422920712e+00,2.096629802335733928e+00,2.129233100471947804e+00,2.090814518341695294e+00,2.095691077214205222e+00,1.965323844426937860e+00,2.066668579218768897e+00,2.116991313961852139e+00,1.998793841703645713e+00,1.989137646553346350e+00,2.137718302614806554e+00,2.008721515520674128e+00,2.045180212194396496e+00,2.099382248430098574e+00,1.959957181320003183e+00,2.049854709464201896e+00,2.125684884139123376e+00,2.022775011055039318e+00,2.190126376409709863e+00,2.022960789203530396e+00,2.107089081928247509e+00,2.172478267855048717e+00,2.100673353277109356e+00,2.141121240590619479e+00,2.030562687668981958e+00
2.000000000000000042e-02,2.843353378459261283e+00,2.820907050564717355e+00,2.897670559904332421e+00,2.917676810172376900e+00,2.771877253328772994e+00,2.989522149678343510e+00,2.975251090200351278e+00,2.968892852828391771e+00,2.911024806309755686e+00,2.948600231441638186e+00,2.891991708566589381e+00,2.870934928739286462e+00,2.936891640075173449e+00,2.971747351726378383e+00,2.992169084394417755e+00,2.689530181271621689e+00,2.753593625822117641e+00,3.198736475509497357e+00,2.897028163444105076e+00,2.762764284400422099e+00,2.750209005946871343e+00,2.792732143299232028e+00,2.898868865011319684e+00,3.120310212017325835e+00,2.788927330800385018e+00,3.012088378592831184e+00,3.049611559138778016e+00,2.946363705450406378e+00,2.954543156589250597e+00,2.888787396903332638e+00,2.996441230608158701e+00,2.991721200991358298e+00,3.020015463670016498e+00,2.829287715894027944e+00,2.962802753444643944e+00,2.815567767131886168e+00,2.839052066692556497e+00,2.826079141590361665e+00,2.961033599665657157e+00,2.773977303311799592e+00,2.940715793457492566e+00,2.994515284375551811e+00,2.947947726893710652e+00,3.044732983138044524e+00,2.833419987099130122e+00,2.918346673369858646e+00,3.017338833559021438e+00,2.726326600999816385e+00,3.054463525836733861e+00,2.964499101784375590e+00,3.205149006369953923e+00,2.868317062146739094e+00,2.856058785342181494e+00,2.823038341199850532e+00,2.939389909247303478e+00,2.947955590808913673e+00,2.869031479358560954e+00,3.373587476769328131e+00,2.881188037716086114e+00,2.823087436216261015e+00,2.921108481631308429e+00,2.929625669444224201e+00,2.919565486615396832e+00,2.897667864533139515e+00,2.968236438944324096e+00,2.936745813538821803e+00,2.784149965457756171e+00,3.050663341965408559e+00,2.852240813264872887e+00,3.010477123316166459e+00,3.131410125251973042e+00,2.878952038854223350e+00,2.938228276510908898e+00,2.948111588937758487e+00,3.014571187437202759e+00,3.057061509050376547e+00,3.027009205598864661e+00,2.830746227083396960e+00,2.748059263030548927e+00,3.013655478888570549e+00,3.035494334566264385e+00,3.089443786940817560e+00,2.843400118842861701e+00,2.948244065315458684e+00,2.633734684889768918e+00,2.930325060731683529e+00,2.964834959714965912e+00,2.924556899518733211e+00,2.735105455568658694e+00,2.763918549243106426e+00,2.848058749652073729e+00,2.714090210775126799e+00,3.099691785980639214e+00,2.946706775030170977e+00,2.968281154631371876e+00,2.998859871056088089e+00,2.774000091527875966e+00,2.961332864444925050e+00,2.828621391739151392e+00,2.971079135189309994e+00,2.825261289688645761e+00,2.884065510496378604e+00,2.938791724535751992e+00,2.748228702057727624e+00,2.998943909269890185e+00,2.935152897569626163e+00,3.083982154557994626e+00,2.821574311064627860e+00,2.941476318701047532e+00,3.010019010744228840e+00,2.824074571437712233e+00
2.999999999999999889e-02,3.602699776745112104e+00,3.671080690863738116e+00,3.540007566863516253e+00,3.549378281507388433e+00,3.543995792610739937e+00,3.411323123808466917e+00,3.475144762091781470e+00,3.699772009754141333e+00,3.792079205519101492e+00,3.717551335310360194e+00,3.706865102787058497e+00,3.450177898203957483e+00,3.510322317429293459e+00,3.509739124592014203e+00,3.607737069753256254e+00,3.390236839718534956e+00,3.547824167362085834e+00,3.474491551059905259e+00,3.771597161758903916e+00,3.505746832129136958e+00,3.330203506966574523e+00,3.285504913838590557e+00,3.420826817737129932e+00,3.452845140340393915e+00,3.566972347698957435e+00,3.426795687286281034e+00,3.652881545282182341e+00,3.585389487108389339e+00,3.386455610777637570e+00,3.647858284472240697e+00,3.661665404013953129e+00,3.524271152494780512e+00,3.433243898436869834e+00,3.350625361066867480e+00,3.567132228482000400e+00,3.500366736567173565e+00,3.687138543676593549e+00,3.465438915590950408e+00,3.393401193356779366e+00,3.545030099693856851e+00,3.518336970395492092e+00,3.376654191374012903e+00,3.429958359366898080e+00,3.461929186977906969e+00,3.417865047388447763e+00,3.589410335009412645e+00,3.642238414670079916e+00,3.658702773732266600e+00,3.868598108398183300e+00,3.744748329460543701e+00,3.629696077903985518e+00,3.662926161648409007e+00,3.578524641591424693e+00,3.531352987370054208e+00,3.520000382512117554e+00,3.814889688941351498e+00,3.718107080160762745e+00,3.779189953875474739e+00,3.686595066723983738e+00,3.507649344515779699e+00,3.660929972423384360e+00,3.543765166827224533e+00,3.636639735220250191e+00,3.606904870213997860e+00,3.594945251203592651e+00,3.502305870105961283e+00,3.576169017457492938e+00,3.547817924675315648e+00,3.470217324401791981e+00,3.588206816493618945e+00,3.432968680760932756e+00,3.395124979968196843e+00,3.331651353054710274e+00,3.502461815526664246e+00,3.568689220004783724e+00,3.509600522390812660e+00,3.258348144775037092e+00,3.582257155065463383e+00,3.667937889093350279e+00,3.406705813185700649e+00,3.600876094841359176e+00,3.582681816784794471e+00,3.478054356483648135e+00,3.307671094757939745e+00,3.399702343257642756e+00,3.823444809838775882e+00,3.443284053741147321e+00,3.587973474309557709e+00,3.455000902746186320e+00,3.383120909912160190e+00,3.717961382329407538e+00,3.601013017985584153e+00,3.858028793023192460e+00,3.631278893759993576e+00,3.420244619934948549e+00,3.574795922504284906e+00,3.557981720030982231e+00,3.673113385382468010e+00,3.736517390561622687e+00,3.951859344625862747e+00,3.449115321663356770e+00,3.389878443276712172e+00,3.428086215166125328e+00,3.546628217560563900e+00,3.808475741937392911e+00,3.344232159808432581e+00,3.765696494930156568e+00,3.399880455381803390e+00,3.540306765429521274e+00,3.749433109069172598e+00,3.550450214829783402e+00,3.391718838426988292e+00,3.360386874699401449e+00,3.474769284775439449e+00,3.441035963750909588e+00,3.434269623052772946e+00,3.539471793312242820e+00,3.478593940758683445e+00,3.478906762193807900e+00,3.474925117799636531e+00
4.000000000000000083e-02,4.136295054269350402e+00,3.978850927289613537e+00,4.082845294755699683e+00,3.954729866918204717e+00,4.339405917990796446e+00,4.251212578555197297e+00,4.194170937252347464e+00,4.153662784722441437e+00,3.992320665161900983e+00,4.264563389277723715e+00,4.021340591054869407e+00,4.383590118200137553e+00,3.922274806152453053e+00,4.264336088724229867e+00,4.064720822402286160e+00,3.963824312285950668e+00,4.150808476793335089e+00,4.125197745698110374e+00,4.063899742814053972e+00,3.991570182712489423e+00,4.049178067401435932e+00,3.834501371835433048e+00,3.851201788671524184e+00,3.923487808285150980e+00,4.232300890491877965e+00,4.043177152891738402e+00,4.051966041205329105e+00,4.096048475536402833e+00,4.049660819419601765e+00,3.929704993412905800e+00,4.181498116796279696e+00,4.099393130786254780e+00,4.139416659194018244e+00,3.976401303201989368e+00,4.330111452393945015e+00,4.113062160274596479e+00,4.133041458237226351e+00,4.041408424291021539e+00,4.311225603909528914e+00,3.983020940203388260e+00,3.944460372431841222e+00,3.988624780457847852e+00,3.986568563481158733e+00,4.288340128314930944e+00,4.137722834992103138e+00,4.189977888533508832e+00,3.932808082443332243e+00,4.076371384280052190e+00,4.035364280253261882e+00,4.065468246869676783e+00,3.827868653575038582e+00,4.096724948556555113e+00,4.099033555151610386e+00,3.779076395983395731e+00,4.068871026698991145e+00,4.068739416760657868e+00,4.050684742655952242e+00,4.226281555345876129e+00,4.233819169841334329e+00,4.058996727349931888e+00,4.364087318054433062e+00,3.806687242553594253e+00,3.937965188838923769e+00,4.011408384826449236e+00,4.173908803353064023e+00,4.113610468672358245e+00,3.868438769574484848e+00,3.819198913351076197e+00,4.148609826057159111e+00,4.179003729163280667e+00,4.240639115892895994e+00,4.164880998867950268e+00,4.304046971530165244e+00,4.242327680108671117e+00,4.388969582120864743e+00,4.062400896602221145e+00,4.119373761923409205e+00,4.008201550001991187e+00,4.115166757923695684e+00,4.374412768612252478e+00,4.273883874181447773e+00,4.051440489170604842e+00,3.968777205224891969e+00,3.691918869658404212e+00,3.907686795367490085e+00,4.081670821117202586e+00,4.057236612385207053e+00,3.921102354756136776e+00,3.766260184335177286e+00,4.123679785935769893e+00,4.046029690185717342e+00,4.187990683380125922e+00,4.008742956783289735e+00,4.075648413975454076e+00,3.932851915545638732e+00,4.252263067526182994e+00,4.186253897461803319e+00,3.993824847843344461e+00,4.146624046603238689e+00,4.262723769342843028e+00,4.019375593687513515e+00,3.929770260968171502e+00,4.115565651468481079e+00,4.328444332859286980e+00,4.394054391798478676e+00,4.013210735528581097e+00,4.052411433853687406e+00,3.907394575676335968e+00,4.018324686873774532e+00,3.962113024594412725e+00,4.050076915328487459e+00,4.405168489334611692e+00
5.000000000000000278e-02,4.750268868304536873e+00,4.594885892111802761e+00,4.541352019508103410e+00,4.583970319031225316e+00,4.503685652911260107e+00,4.190299594160109997e+00,4.384646572076604798e+00,4.538884884562469857e+00,4.629930593924365567e+00,4.408513087305024669e+00,4.487487559566202933e+00,4.466548834412611413e+00,4.386131795009173828e+00,4.643509016479850260e+00,4.838839227369175156e+00,4.766760875109162576e+00,4.449738918934134979e+00,4.594167845403895001e+00,4.915317507792993368e+00,4.462351961172160486e+00,4.251296881219019497e+00,4.443792900453456873e+00,4.612847589725658892e+00,4.899154008780747027e+00,4.806213434218308933e+00,4.635273007049029559e+00,4.442958617102843455e+00,4.827857032559992767e+00,4.463506885577606553e+00,4.436508164235516638e+00,4.705916397656901395e+00,4.945433439531891295e+00,4.716968088444975393e+00,4.833763287176392254e+00,4.863976605233842676e+00,4.344272529402388727e+00,4.533654767635922234e+00,4.719263058692959589e+00,4.290523686878173315e+00,4.739159461868563739e+00,4.548463040039329996e+00,4.854394223470515968e+00,4.589159147425157848e+00,4.545447118355058436e+00,4.265684508896169014e+00,4.800814677305233147e+00,4.460574178163217773e+00,4.542635542656208614e+00,4.597258175108975387e+00,4.570497134373804116e+00,4.458274109438860044e+00,4.969521486921503417e+00,4.100865895359550706e+00,4.355191964954073569e+00,4.597040037386672218e+00,4.367522787712570853e+00,4.727358729842529250e+00,4.803465489597738447e+00,4.627839557181188113e+00,4.292945185017086551e+00,4.587550050415286407e+00,4.721167620586350644e+00,4.606026776064664041e+00,4.689693779433335763e+00,4.730111887658871694e+00,4.673025846853272824e+00,4.345096111221258717e+00,4.294415692414892405e+00,4.569370050075415968e+00,4.486189119591956320e+00,4.556932730810347998e+00,4.592521654039491530e+00,4.517440464202408634e+00,4.595067795192267823e+00,4.711768162552729677e+00,4.418162647926953568e+00,4.406985771925016060e+00,4.379918891235293543e+00,4.446287180056288868e+00,4.350231378639919377e+00,4.626500590832930193e+00,4.458929565929561356e+00,4.504788724388798293e+00,4.770370299996691266e+00,4.766347410454216948e+00,4.662001632339505264e+00,4.731806715401524421e+00,4.526846593691741027e+00,4.328276752976644381e+00,4.624276158408822113e+00,4.241899652338719129e+00,4.562267238994200724e+00,4.725074998176103769e+00,4.247478398457818827e+00,4.907462593891009028e+00,4.979996019699785670e+00,4.894091879491784702e+00,4.577417470994940452e+00,4.428090774597142953e+00,4.491525372821499218e+00,4.594318679949933149e+00,4.666448226761798601e+00,4.750216791277732220e+00,4.641777863073132337e+00,4.767426492186804587e+00,4.496843283010472980e+00,4.857420690706456767e+00,4.707238274781262888e+00,4.376833689625871493e+00,4.464795914435202739e+00,4.428937817269396504e+00,4.568975499684695407e+00,4.464662084418300481e+00,4.650534126606661545e+00,4.516342214357878859e+00,4.799965396333371714e+00,4.578144859056529903e+00
5.999999999999999778e-02,5.087321477207738418e+00,5.221976221308081811e+00,5.177644815900390718e+00,4.783144934888543531e+00,4.566566230163584095e+00,5.221003239041783317e+00,4.970167810005005293e+00,5.030526188592533643e+00,5.278426381491339470e+00,4.983140222710015443e+00,5.033858295622878565e+00,5.045807740011295728e+00,4.528468727439483921e+00,4.937537818546163138e+00,5.095981107189824222e+00,5.281475602617576648e+00,5.081638618573238730e+00,4.882328560745399670e+00,4.982398507127006049e+00,5.116713797783620343e+00,5.312840867226618080e+00,5.103105798772975099e+00,5.211611587753283814e+00,5.127016537712841604e+00,4.965944005138513972e+00,5.005562326746088253e+00,5.267520152846144832e+00,4.868345873896940290e+00,5.330878363606023740e+00,4.944665390250280623e+00,4.760725223941744133e+00,5.128795773135484737e+00,4.846551199215260120e+00,4.846987794872216426e+00,5.313428511372944030e+00,5.261383284890648326e+00,4.690524144670645157e+00,5.002807128409328286e+00,5.119246741181733285e+00,4.977053190741453470e+00,5.074660695281315803e+00,5.263067095702900211e+00,5.231709058364634402e+00,5.133810023189098182e+00,5.370906663812200499e+00,5.053577651430096296e+00,4.973310959320013325e+00,4.964651597803521277e+00,5.398088701066846795e+00,5.146801013376804512e+00,4.943926588386232446e+00,4.812446795754985018e+00,5.082909097809903187e+00,5.191269208715272754e+00,4.741456097180181573e+00,4.720115488156520378e+00,4.991312765131893592e+00,5.001635087202479291e+00,4.944463262532869940e+00,5.035622458018233161e+00,5.061516125346626538e+00,5.286018546819496677e+00,4.720529976166078612e+00,5.194980066939914209e+00,5.112525743353034002e+00,5.094123807437422435e+00,4.973660778073812239e+00,5.640368140558198462e+00,4.882079405636140734e+00,4.996435357556893386e+00,4.917667174690125265e+00,4.828693450945616306e+00,4.884750750240972827e+00,5.094230974935594958e+00,4.984427618637083945e+00,5.228162088605979640e+00,4.933910820786681306e+00,4.776468259396163596e+00,5.264314133182939059e+00,5.221482823364375747e+00,5.124897383469731338e+00,5.037610744013710118e+00,5.220840180193226487e+00,4.968174614408066070e+00,4.742846701776201712e+00,5.047871537367111472e+00,4.966655177408067168e+00,5.184554476739323015e+00,5.133645273384910723e+00,5.111848619834791663e+00,4.570954555027374688e+00,4.870488237497657913e+00,5.308557171572052980e+00,5.211084490619788845e+00,5.022292748160475995e+00,5.118780814171473459e+00,4.782555320970615753e+00,5.076271896199389566e+00,4.735022558836449846e+00,5.071318424366700661e+00,4.964552556525526406e+00,5.185685469722462138e+00,4.987677413588943232e+00,4.787457276731577061e+00,4.997206987507980536e+00,4.871896590734309918e+00,4.872050550682530456e+00,5.070682203433878321e+00,5.038040829492427264e+00,4.965854148487125919e+00,4.850166708872523103e+00,5.201343196854108619e+00,4.827571941154046975e+00,4.950517122304046502e+00,4.969494044902482699e+00,4.797320548921080174e+00,4.811531756311696384e+00,5.055720591499221150e+00,4.937396823640734844e+00,5.147056448694297792e+00,5.232457157387720770e+00,5.302067548128577279e+00,4.856562200627723591e+00,4.981378435864774801e+00,4.935138064918842105e+00,4.690364644997694121e+00,5.052542976417099041e+00,4.818727491399602769e+00,5.261234174548858888e+00,5.251486327219253347e+00,5.101700817811297028e+00,5.048207320897884820e+00,5.093039317752523054e+00,5.314855207454473707e+00,5.074212898590060306e+00,4.941093445161797604e+00,5.067112380289737317e+00,5.150048661386558813e+00,5.243275179273903852e+00,5.197226093748759546e+00,5.212866316908834285e+00,4.839802818008318575e+00,5.048964552024719055e+00,5.088971314196412798e+00,5.086740686199105355e+00,5.218264521358094932e+00,4.774659745601468330e+00,5.333531207784052874e+00,5.220074396258887361e+00,4.927218703064220939e+00,4.960499699891514069e+00,5.275714736286523987e+00,5.344355717029865005e+00,4.969108186471725475e+00,4.879521770035796457e+00,4.629824919615297851e+00,5.275011631921197264e+00,4.829718580018545815e+00,5.041982711039475262e+00,5.015550336807367060e+00,5.053545376877431217e+00,5.054586254332299688e+00,4.739162624495087961e+00,4.996714362548611454e+00,4.954737502660360171e+00,4.849771606727868445e+00,5.013557053254161566e+00,5.160288133589570059e+00,4.799755161850113971e+00
