1.000000000000000056e-01,2.024456389124189570e+00,2.496696779446918146e+00,1.756862742161112267e+00,2.449489742783177881e+00,2.182411961332793915e+00,1.528098993815685924e+00,1.668183863745001272e+00,2.259194551793606731e+00,2.479799196455300780e+00,1.414213562373095145e+00,2.533324226366544085e+00,1.414235310970089587e+00,2.132976475038618425e+00,2.236067977499789805e+00,2.439978445074363123e+00,2.393920915958183571e+00,1.795273381713766492e+00,2.446521434368634562e+00,2.461873832900596248e+00,1.732050807568877193e+00,1.736878637915684864e+00,2.268572378106428644e+00,2.076788111976958451e+00,2.926930203295070143e+00,1.358188180640189202e+00,1.908043643679646406e+00,1.860324543778995920e+00,1.489716121777714175e+00,1.732050807568877193e+00,1.732050807568877193e+00,2.824561358475401907e+00,1.020580230688218126e+00,2.724629577179216611e+00,2.624109670664842575e+00,2.132150761993739874e+00,2.236098926319673996e+00,2.519414815160251120e+00,2.677018546463269644e+00,2.236067977499789805e+00,1.584148694649786027e+00,3.007487780162726221e+00,2.240674639359719666e+00,1.725258451865619991e+00,2.000000000000000000e+00,1.414213562373095145e+00,1.732050807568877193e+00,1.743987307178529678e+00,2.247558372277115080e+00,2.858401213105811856e+00,2.035245004344048869e+00,1.770152802565115868e+00,1.984131602035731357e+00,2.000000000000000000e+00,1.869041992113954498e+00,1.353770701591850312e+00,2.179704360471329316e+00,2.000015378639540931e+00,2.256783530335941368e+00,2.236067977499789805e+00,2.320491931460540336e+00,2.002800806702427661e+00,2.134796216588892737e+00,2.236067977499789805e+00,1.956277186662982670e+00,1.879650846693695421e+00,1.992160723020026447e+00,2.220279808875530225e+00,2.669303772225293248e+00,2.000000000000000000e+00,3.006134953328325921e+00,1.928120085220554003e+00
2.000000000000000111e-01,2.466803821895196425e+00,3.251022969647315630e+00,2.912329125344617520e+00,2.236067977499789805e+00,2.604895874837135139e+00,2.647035584580939904e+00,3.446054862835244315e+00,2.908783709588077304e+00,2.963917317721079581e+00,2.645751311064590716e+00,3.193820932406280733e+00,3.646635020592747800e+00,2.402424127627900585e+00,3.569943737056004540e+00,1.998042102136802223e+00,2.679920925475048232e+00,2.477897689909901224e+00,3.178585595669981334e+00,2.620981204328187264e+00,2.336932465614160126e+00,3.455985674340991576e+00,3.013630448637633297e+00,3.000000000000000000e+00,4.221832274430154186e+00,2.261908978228846401e+00,2.825658239034314789e+00,3.162277660168379523e+00,2.903171447388340543e+00,3.461845640871330954e+00,3.010480221608784923e+00,2.906620535116318571e+00,2.677495316989959573e+00,3.134172505155173205e+00,2.625164352466601958e+00,3.865986497014666234e+00,3.455122292140662577e+00,3.162277660168379523e+00,3.003895970347805200e+00,2.253001755000326511e+00,1.998042102136802223e+00,1.759963128293208667e+00,2.000003844670971365e+00,2.727720915077631147e+00,2.316804199993446556e+00,1.796797519518262609e+00,3.162277660168379523e+00,1.908184679651163007e+00,1.984612082708628211e+00,3.771566461148576632e+00,2.814200275001476292e+00,2.662880822895734578e+00,3.605551275463989125e+00,3.604341864772022230e+00,2.971920366895627996e+00,2.891342523739609316e+00,2.653902553703557654e+00,2.030229068760318611e+00,2.996140026284555891e+00,2.000000000000000000e+00,2.993266824672312865e+00,2.946538905087409788e+00,1.414213562373095145e+00,3.162277660168379523e+00,2.817335254329881078e+00,2.560493036655461907e+00,2.449496021102572030e+00,3.156219640694324813e+00,3.155113395200426218e+00,3.030446560196033534e+00,3.344100257802327114e+00,3.162277660168379523e+00,2.642796859620473615e+00,2.604978523024365611e+00,2.645751311064590716e+00,2.846153913330130347e+00,3.041102522921764528e+00,2.645751311064590716e+00,3.307156733766265511e+00,2.608922082095201933e+00,2.959391959393903093e+00,3.603486286866146582e+00,3.196561976422680917e+00,2.230917628553868770e+00,2.451021175948764341e+00,2.828427124746190291e+00,2.531505439480736808e+00,3.242686744844992308e+00,2.993271956814369972e+00,3.315444501407202260e+00,2.825685451498303191e+00,3.201294912946396565e+00,3.608976803512266684e+00,2.816297929954184376e+00,2.860358926460365048e+00,2.639486626878998266e+00,2.770137901930830093e+00,2.834683848637740144e+00,3.463480040325707776e+00
2.999999999999999889e-01,3.162280091753206346e+00,3.522195240572089325e+00,3.613824962687858910e+00,3.754162113688254365e+00,3.331822031597585276e+00,3.324833453083999135e+00,3.869902795883627622e+00,3.807372596853396463e+00,3.336104963869019002e+00,4.307025102713909703e+00,3.315787736162525423e+00,3.561691167810692171e+00,4.186479769533773876e+00,3.009892698332073735e+00,3.777545504874304516e+00,3.572688919162280818e+00,3.750409946887352852e+00,3.732429040974133194e+00,3.794481920328885760e+00,4.143034712135465369e+00,3.172764720802373262e+00,3.997644438683482626e+00,4.624209569000789166e+00,3.989222312345238386e+00,4.024318621060467116e+00,2.886604844751345933e+00,2.831209598594639498e+00,4.144598997603629265e+00,2.849402155272849679e+00,4.819885443340015563e+00,3.159815937046729584e+00,3.436759912919248094e+00,4.312547075860588386e+00,3.897808409359402315e+00,2.998695089853460338e+00,3.587191534697202755e+00,3.989511430048085394e+00,3.474832893228265274e+00,3.735587966638610702e+00,3.264566324737477210e+00,3.454085056798870568e+00,2.809685565484045355e+00,3.102409427259761987e+00,4.255715110045036553e+00,3.321309344047412182e+00,3.939962748705700069e+00,3.741659441838429245e+00,4.174699063141543931e+00,3.343559861164342895e+00,4.169903705465662469e+00,3.400151525350532111e+00,3.860144442228049311e+00,2.770085161520360550e+00,3.801438449127267027e+00,3.499538053856289910e+00,3.867986888617418018e+00,2.795173528447610689e+00,3.079258042234545911e+00,3.059904283486194476e+00,3.336616607658861255e+00,3.348300886500845230e+00,3.727813516876770983e+00,3.431598867228212058e+00,2.888751073801506752e+00,3.663910051104178667e+00,4.602444904860374386e+00,3.605551275463989125e+00,3.127115971490466606e+00,4.053893001757921333e+00,3.801183567713689815e+00,3.510579393425930839e+00,3.078723608210836460e+00,3.548369567546298953e+00,3.354394823045062868e+00,3.364150509807672940e+00,4.047902331797248898e+00,2.893166329989268259e+00,3.191359446731022231e+00,4.150216661846713784e+00,3.104027481340102312e+00,3.741657386773941329e+00,3.340557343470439200e+00,3.393260611693118545e+00,2.645751311064590716e+00,3.975538430540576762e+00,3.593509462792842335e+00,3.274272626164923761e+00,3.757008061944663524e+00,3.401675417559091308e+00,2.889544180165094733e+00,3.647904186097229662e+00,3.465277869325530169e+00,3.066117493263038174e+00,3.166362518292902717e+00,4.659892928033698034e+00,2.892081749933190782e+00,3.996107294859462034e+00,3.553495176759833285e+00,3.877905949150478371e+00,3.450516903731239982e+00,3.898500786959235853e+00,3.697298910709092556e+00,3.981068228386923202e+00,2.883566508428199615e+00,2.564942724374309702e+00,3.021056439631887081e+00,3.867929237631843709e+00,3.484366138510179844e+00,3.553029912629674048e+00,3.302438138759355546e+00,4.293686081520424302e+00,3.821107327475834925e+00,2.962427805338455400e+00,3.881794371307176306e+00
4.000000000000000222e-01,3.605555540745050358e+00,4.594391709749825914e+00,3.595028394730157117e+00,4.675572325027960829e+00,3.668572433341547256e+00,4.069773994509691128e+00,4.225111216036539830e+00,3.791568792520455311e+00,4.478707798007169671e+00,3.489129608804811600e+00,5.140057608912021792e+00,3.711186162017643841e+00,3.740613267982927592e+00,3.165087325123669082e+00,4.122333468087234110e+00,2.587016949383461384e+00,4.357166289998462894e+00,4.653879332730286755e+00,3.922568501737281998e+00,4.044270582840167272e+00,3.476854870359002980e+00,3.934463114973301590e+00,4.033794190755532583e+00,4.669099711509692163e+00,3.671233394498177205e+00,3.958337429914992711e+00,3.384031976563388611e+00,2.948662372090629091e+00,3.723981119428547704e+00,4.048229042436414460e+00,4.193273758622175329e+00,4.158127815929624660e+00,3.780040260911572414e+00,3.755202467707214442e+00,4.352487168902078984e+00,4.229365858271093792e+00,4.586094686289685640e+00,3.841109909362191654e+00,3.012719421532633834e+00,3.319936168050068748e+00,3.742483430555395785e+00,4.999875433723927287e+00,4.427791371218218863e+00,4.187464130991831901e+00,4.652520993040224262e+00,3.984089850647015485e+00,4.353209673482057340e+00,4.476437521820802345e+00,4.500836783487486947e+00,3.679127410754556848e+00,3.646978704811577821e+00,3.444244766035377658e+00,4.467831967923471481e+00,3.919891797352681895e+00,4.008543358002014223e+00,3.554518543254081120e+00,3.405782451403018829e+00,3.587551634141122214e+00,4.220453306688951578e+00,2.533196743029128228e+00,3.545596874785547303e+00,4.483929185622963054e+00,3.577008040409264122e+00,4.038964400031679780e+00,3.256489106706331960e+00,3.662251718023480151e+00,4.184107901989712275e+00,3.861108440038279799e+00,4.281580771007878816e+00,3.780849780568363183e+00,4.119362854789938133e+00,3.739106182680085322e+00,4.370971311495996048e+00,3.454632647028637038e+00,3.223102405110398028e+00,3.938988756127435042e+00,3.643588905344764761e+00,3.000000000000000000e+00,4.048610817860574862e+00,3.400323389648803207e+00,4.172971014696474690e+00,4.045591768466000104e+00,4.049298289754917235e+00,4.221480742876101644e+00,3.459259240165158733e+00,4.070435228038988384e+00,4.357115116073153160e+00,4.924230196771101298e+00,4.195160252196313166e+00,4.897180411073707162e+00,4.236383301104991617e+00,3.977110595313888552e+00,4.355708358818827897e+00,4.305468033775663450e+00,4.649424407808780302e+00,3.751570217541636776e+00,5.045147958422435686e+00,4.370654648994166891e+00,4.168216093826322854e+00,3.874559416955884572e+00,4.296786705742749568e+00,4.048208154659999281e+00,3.972185101110690564e+00,3.070573214201110623e+00,5.267906062486589214e+00,4.048073284301684893e+00,4.677099888323642318e+00,3.771694896090986848e+00,3.634934521784205064e+00,3.604011180910305256e+00,4.460647704829782789e+00,3.459479287136424386e+00,4.322202019549105323e+00,4.794226311070251434e+00,4.751136979680165240e+00,4.440940565425373521e+00,3.949823702924648572e+00,3.435018792327129145e+00,3.499206260650169487e+00,4.302850818135112831e+00,4.556737875404507143e+00,4.200324040378248469e+00,3.506182817779115002e+00,3.190776303419907478e+00,4.712666674687436164e+00,3.893282297564994554e+00,3.832927612966115394e+00,4.377601935367879449e+00,4.114975790852428261e+00,3.873390328023582629e+00,3.637717320959397149e+00,4.309050946032281004e+00,4.336366605159605037e+00,4.063997840289331087e+00,4.640559702035680800e+00
5.000000000000000000e-01,3.621663643055721860e+00,4.086135257093209461e+00,4.073603854037352257e+00,4.795534896268721425e+00,4.294423839170465662e+00,4.459918468729839880e+00,3.458587871888215037e+00,3.847966160870984975e+00,4.931911637024286144e+00,4.825937552319970791e+00,4.378383513159527674e+00,4.718786228337807920e+00,4.148139199985240388e+00,4.558507681849654603e+00,4.112119537292318050e+00,4.661991401053737327e+00,5.557524137752023918e+00,4.542992965512786974e+00,4.671017907144390691e+00,5.171236214409359100e+00,4.523143104364469202e+00,4.617048794585645766e+00,5.195886048554679171e+00,4.002100563685262458e+00,4.966465010022168336e+00,4.163891573799428869e+00,4.398292288115947635e+00,5.095806449140998673e+00,4.298182335923320885e+00,3.585238222831993227e+00,4.357305709639708091e+00,3.673580566493914290e+00,3.195996627723672656e+00,4.080872196992825884e+00,4.662613164971166846e+00,4.117462181056130710e+00,4.639043304374010468e+00,4.267637941081105168e+00,4.065617126376079860e+00,5.726996847425644077e+00,4.472919929600092104e+00,5.276366751382750131e+00,5.091298713056359837e+00,3.578976589213167081e+00,5.038625130089991799e+00,4.472135954999579610e+00,4.115698893691036808e+00,4.116894421397038428e+00,4.524871671961936848e+00,4.642126946069227600e+00,4.002759524465687058e+00,4.003548983396602701e+00,4.398058008116341178e+00,4.714718825786732737e+00,5.181631413819834719e+00,5.258655378115474122e+00,3.921617650780685249e+00,4.862231159685237891e+00,4.128145352764709841e+00,4.882888391893344782e+00,3.680874225988936654e+00,4.531007271116918034e+00,4.178867030934699578e+00,4.467356932278698345e+00,4.635907858926517022e+00,5.021007767973083347e+00,5.196202731482720161e+00,3.771546079982027511e+00,3.814614036681625908e+00,4.650168569173827926e+00,4.309925249302506423e+00,4.061677502823606289e+00,4.746574072284825974e+00,3.587427311485003045e+00,4.608430500554598908e+00,5.095405050086679211e+00,5.179595014080963900e+00,3.893902406680969985e+00,3.525625420335322779e+00,4.051690234107055311e+00,3.218227115432709784e+00,5.436022644313173835e+00,4.185153448495317896e+00,4.197829946056806705e+00,3.536017780907806607e+00,5.272274474217915952e+00,3.763621163998556618e+00,4.557730004170719162e+00,5.102162735245160619e+00,4.160660491479829304e+00,3.879650470757275649e+00,4.486876071891719775e+00,4.847498232309015442e+00,5.536136920472516820e+00,5.127504594383283099e+00,3.444646591960000226e+00,3.376288397155199572e+00,4.872487087742536360e+00,4.699798361499913035e+00,4.070476780710857945e+00,3.677281482378116362e+00,3.677695478841162657e+00,4.139458571925769270e+00,4.520912151445679150e+00,3.754563541108915103e+00,4.656697206965457525e+00,4.126118277783563215e+00,4.403542661818923953e+00,4.212993218721255317e+00,4.932114315206584720e+00,4.474903321146008750e+00,5.103463175969389809e+00,5.278565389812441389e+00,3.355336843785480916e+00,4.620425046059772001e+00,4.408867030258758923e+00,4.440570016788573326e+00,4.705155174756771252e+00,4.615811216317740495e+00,4.842435453792782063e+00,4.630162049207542374e+00,4.383392865207400568e+00,4.362141838399582916e+00,4.598005354821916413e+00,5.597356163467212653e+00,4.184422152763767500e+00,4.228776758683012282e+00,5.023974813548877982e+00,4.909233819201046067e+00,4.679225151872341115e+00,5.447689806430844328e+00,4.527272224441339254e+00,3.949017663431373393e+00,4.581555385613547138e+00,4.323368894685510000e+00,4.948172760959915983e+00,5.119425730248897466e+00,4.542595195370924266e+00,5.101205652888977760e+00,3.951589012820435176e+00,4.310810069277037471e+00,4.636592833002423752e+00,5.422430524603027102e+00,3.952859478798942838e+00
5.999999999999999778e-01,5.099019513592784492e+00,5.029182046978983855e+00,5.620631245495491868e+00,5.256701477349531970e+00,4.790710927413958764e+00,5.465757933708457195e+00,4.221380558900269087e+00,4.727257012907019273e+00,4.389069297049267959e+00,4.388138921073626797e+00,5.591539449043657406e+00,5.179197143702050532e+00,4.862662868196346189e+00,5.509403374372024764e+00,4.696425133101682192e+00,5.474213434069500117e+00,4.938126976161532511e+00,5.003743308832997450e+00,4.828785592962562490e+00,5.137446486750135932e+00,3.911186262642116773e+00,4.442830925394407160e+00,4.777674597306997839e+00,4.976737887668863713e+00,5.638711150531698024e+00,4.091047604594099774e+00,5.270411708101900849e+00,4.759824825846750151e+00,4.554087781854379458e+00,5.734671665577817379e+00,4.834797934427473187e+00,4.835729826691757438e+00,5.020307858807520063e+00,4.128638924607136218e+00,4.757911719558939545e+00,4.629072505522082714e+00,4.720707044630827909e+00,4.867594040758744356e+00,4.763850485744113072e+00,5.764173646304873166e+00,4.372271157361775629e+00,4.601328724643013679e+00,4.460204665546389613e+00,4.287558787944504068e+00,5.302955589966949823e+00,5.092153466677579843e+00,4.450292770104510076e+00,5.043766923020622350e+00,4.231412528124525174e+00,5.131453092545680050e+00,5.094259536460914006e+00,4.089453437446785244e+00,4.786039548388030695e+00,4.828295110441272797e+00,4.908984771965016591e+00,4.733615989787108624e+00,4.668139497838319940e+00,4.748836636277867562e+00,4.925458975513753224e+00,4.926837269913858286e+00,5.278244905301073153e+00,3.993984326683065689e+00,4.794088375971385929e+00,4.291341206564180055e+00,5.007181306069979243e+00,4.673846841971880828e+00,5.149884189999486495e+00,5.133321351270923927e+00,5.598250396538763773e+00,4.660633762704008198e+00,5.596072937693028493e+00,4.700464206709753512e+00,4.757011457117448217e+00,4.968649123853355221e+00,5.691321627637772274e+00,5.154307876004864397e+00,4.604865124726335246e+00,4.854102067340462234e+00,4.645523038391979220e+00,5.611952424717510546e+00,4.684864837575978491e+00,6.050259832772516333e+00,4.940902576101751542e+00,4.910593178518833923e+00,4.781646638605150379e+00,5.161247667927630900e+00,5.344096691597076898e+00,6.287193064852702129e+00,4.360096580484086992e+00,5.052921005528642873e+00,4.587501199530051643e+00,5.274963171163750353e+00,4.644369203687484848e+00,5.027957215232528476e+00,5.293337637311661403e+00,5.155529538758090169e+00,4.797936250907951283e+00,4.946219028416157570e+00,4.497293818061208981e+00,5.571367734523788862e+00,5.758781808389224821e+00,4.441326666678253154e+00,5.342942614354019071e+00,5.612393602512852020e+00,5.350142198585158049e+00,4.943264419155995348e+00,4.967703463748159187e+00,4.653904120722984317e+00,4.506078596027706773e+00,5.109071019031057759e+00,5.408336511134402613e+00,5.172636732037780405e+00,4.827049572130306387e+00,4.896834969711236774e+00,5.121727769860299873e+00,5.446751077319264667e+00,4.508942801578776027e+00,5.425277248473806324e+00,4.980276358736007047e+00,4.535076677115780441e+00,5.733176416703305911e+00,4.965288198291457178e+00,4.316288012345164127e+00,4.840073652879212318e+00,4.556295737544403757e+00,4.609191291739855423e+00,4.166352471648415268e+00,4.704053564546573085e+00,6.116994690405371138e+00,4.903025761234579782e+00,4.544321439532685858e+00,5.345181478267796216e+00,5.280460233609330700e+00,5.098677189489341011e+00,5.369625657685986653e+00,5.232696722515710164e+00,5.488459112459974421e+00,5.221384180926016860e+00,4.458225078376983674e+00,4.443151095593348643e+00,4.470583079530430659e+00,4.940605321806736505e+00,5.120888470316987906e+00,4.413137912774454108e+00,5.217458054801046075e+00,4.564837270274621162e+00,4.614803253458878096e+00,5.431512704256492796e+00,5.294968701408675038e+00,4.807823943626797991e+00,4.446275476153733308e+00,4.162312376658841906e+00,4.644473515368725103e+00,4.686591178131558344e+00,4.792436047628974016e+00,4.696330176641058785e+00,4.463437700894397508e+00,5.341473028259404288e+00,5.016812946339909374e+00,4.905164439527592180e+00,5.516755091997037397e+00,4.896900918838973382e+00,3.749072931051740110e+00,4.386119804235981690e+00,5.183712995825384695e+00,5.708446298276010467e+00
